FLUX  353   343.00        8.740306E+14   4.0507E-09   5.8682E-08   0.06903
FLUX  354   345.00        8.689638E+14   3.6964E-09   6.0408E-08   0.06119
FLUX  355   347.00        8.639553E+14   4.0765E-09   6.2181E-08   0.06556
FLUX  356   349.00        8.590043E+14   5.2828E-09   6.3987E-08   0.08256
FLUX  357   351.00        8.541097E+14   7.5620E-09   6.5827E-08   0.11488
FLUX  358   353.00        8.492705E+14   7.7279E-09   6.7696E-08   0.11415
FLUX  359   355.00        8.444859E+14   1.1346E-08   6.9656E-08   0.16289
FLUX  360   357.00        8.397549E+14   5.0934E-09   7.1744E-08   0.07099
FLUX  361   359.00        8.350766E+14   4.2026E-09   7.3872E-08   0.05689
FLUX  362   361.00        8.304501E+14   7.0492E-09   7.6041E-08   0.09270
FLUX  363   363.00        8.258746E+14   1.1244E-08   7.8251E-08   0.14370
FLUX  364   364.00        8.236058E+14   1.2965E-08   7.9390E-08   0.16331
FLUX  365   365.00        8.213493E+14   1.3627E-08   8.0774E-08   0.16871
FLUX  366   367.00        8.168733E+14   2.0848E-08   8.3198E-08   0.25058
FLUX  367   369.00        8.124458E+14   1.6581E-08   8.5662E-08   0.19356
FLUX  368   371.00        8.080660E+14   1.2823E-08   8.8199E-08   0.14539
FLUX  369   373.00        8.037332E+14   5.5021E-09   9.0742E-08   0.06063
FLUX  370   375.00        7.994467E+14   7.0925E-09   9.3323E-08   0.07600
FLUX  371   377.00        7.952056E+14   1.8365E-08   9.8988E-08   0.18553
FLUX  372   379.00        7.910092E+14   2.2545E-08   1.0181E-07   0.22143
FLUX  373   381.00        7.868569E+14   1.9810E-08   1.0467E-07   0.18927
FLUX  374   383.00        7.827480E+14   7.9528E-09   1.0755E-07   0.07394
FLUX  375   385.00        7.786818E+14   1.5066E-08   1.1051E-07   0.13633
FLUX  376   387.00        7.746576E+14   1.4209E-08   1.1347E-07   0.12522
FLUX  377   389.00        7.706748E+14   1.6289E-08   1.1654E-07   0.13977
FLUX  378   391.00        7.667327E+14   2.0941E-08   1.1966E-07   0.17499
FLUX  379   393.00        7.628308E+14   6.8924E-09   1.2282E-07   0.05612
FLUX  380   395.00        7.589683E+14   1.2253E-08   1.2600E-07   0.09725
FLUX  381   397.00        7.551448E+14   8.6271E-09   1.2920E-07   0.06677
FLUX  382   399.00        7.513596E+14   3.4958E-08   1.3243E-07   0.26397
FLUX  383   401.00        7.476122E+14   5.3139E-08   1.3578E-07   0.39136
FLUX  384   403.00        7.439020E+14   4.0309E-08   1.3917E-07   0.28964
FLUX  385   405.00        7.402284E+14   4.8198E-08   1.4258E-07   0.33803
FLUX  386   407.00        7.365909E+14   4.6938E-08   1.4602E-07   0.32145
FLUX  387   409.00        7.329890E+14   6.1314E-08   1.4948E-07   0.41019
FLUX  388   411.00        7.294221E+14   4.4145E-08   1.5296E-07   0.28861
FLUX  389   413.00        7.258898E+14   4.9358E-08   1.5646E-07   0.31546
FLUX  390   415.00        7.223916E+14   4.7990E-08   1.6005E-07   0.29985
FLUX  391   417.00        7.189269E+14   4.5876E-08   1.6367E-07   0.28029
FLUX  392   419.00        7.154952E+14   4.8829E-08   1.6729E-07   0.29188
FLUX  393   421.00        7.120962E+14   3.8060E-08   1.7093E-07   0.22267
FLUX  394   423.00        7.087293E+14   1.5116E-08   1.7458E-07   0.08659
FLUX  395   425.00        7.053941E+14   4.2589E-08   1.7826E-07   0.23892
FLUX  396   427.00        7.020902E+14   4.3764E-08   1.8196E-07   0.24051
FLUX  397   429.00        6.988170E+14   4.5345E-08   1.8569E-07   0.24419
FLUX  398   431.00        6.955742E+14   4.9959E-08   1.8946E-07   0.26370
FLUX  399   433.00        6.923614E+14   7.1253E-08   1.9324E-07   0.36872
FLUX  400   435.00        6.891782E+14   7.0442E-08   1.9707E-07   0.35744
FLUX  401   437.00        6.860240E+14   7.4688E-08   2.0090E-07   0.37176
FLUX  402   439.00        6.828986E+14   6.5129E-08   2.0476E-07   0.31807
FLUX  403   441.00        6.798016E+14   6.8020E-08   2.0865E-07   0.32600
FLUX  404   443.00        6.767325E+14   6.6896E-08   2.1258E-07   0.31469
FLUX  405   445.00        6.736910E+14   7.0588E-08   2.1654E-07   0.32599
FLUX  406   447.00        6.706767E+14   7.0719E-08   2.2053E-07   0.32068
FLUX  407   449.00        6.676893E+14   7.7360E-08   2.2455E-07   0.34451
FLUX  408   451.00        6.647284E+14   8.0587E-08   2.2860E-07   0.35252
FLUX  409   453.00        6.617936E+14   7.2167E-08   2.3269E-07   0.31015
FLUX  410   455.00        6.588846E+14   7.8217E-08   2.3681E-07   0.33030
FLUX  411   457.00        6.560011E+14   9.4516E-08   2.4095E-07   0.39226
FLUX  412   459.00        6.531427E+14   7.1476E-08   2.4513E-07   0.29158
FLUX  413   461.00        6.503091E+14   8.0417E-08   2.4934E-07   0.32252
FLUX  414   463.00        6.475000E+14   7.1506E-08   2.5359E-07   0.28198
FLUX  415   465.00        6.447150E+14   7.4272E-08   2.5787E-07   0.28802
FLUX  416   467.00        6.419540E+14   7.6587E-08   2.6218E-07   0.29212
FLUX  417   469.00        6.392164E+14   7.6611E-08   2.6653E-07   0.28744
FLUX  418   471.00        6.365021E+14   8.2918E-08   2.7091E-07   0.30608
FLUX  419   473.00        6.338108E+14   7.9379E-08   2.7532E-07   0.28832
FLUX  420   475.00        6.311421E+14   9.3179E-08   2.7976E-07   0.33307
FLUX  421   477.00        6.284958E+14   4.8245E-08   2.8425E-07   0.16973
FLUX  422   479.00        6.258716E+14   6.7941E-08   2.8876E-07   0.23528
FLUX  423   481.00        6.232692E+14   6.0447E-08   2.9331E-07   0.20608
FLUX  424   483.00        6.206884E+14   7.4802E-08   2.9790E-07   0.25110
FLUX  425   485.00        6.181289E+14   7.7309E-08   3.0267E-07   0.25543
FLUX  426   487.00        6.155903E+14   8.9835E-08   3.0731E-07   0.29232
FLUX  427   489.00        6.130726E+14   1.0777E-07   3.1199E-07   0.34543
FLUX  428   491.00        6.105753E+14   1.1508E-07   3.1670E-07   0.36336
FLUX  429   493.00        6.080984E+14   1.3367E-07   3.2144E-07   0.41584
FLUX  430   495.00        6.056414E+14   1.2095E-07   3.2621E-07   0.37079
FLUX  431   497.00        6.032042E+14   6.8004E-08   3.3101E-07   0.20544
FLUX  432   499.00        6.007866E+14   8.8193E-08   3.3584E-07   0.26260
FLUX  433   501.00        5.983882E+14   5.7237E-08   3.4071E-07   0.16800
FLUX  434   503.00        5.960089E+14   7.9210E-08   3.4560E-07   0.22920
FLUX  435   505.00        5.936485E+14   8.4386E-08   3.5053E-07   0.24074
FLUX  436   507.00        5.913067E+14   9.6728E-08   3.5548E-07   0.27211
FLUX  437   509.00        5.889833E+14   1.0325E-07   3.6046E-07   0.28643
FLUX  438   511.00        5.866781E+14   1.1814E-07   3.6547E-07   0.32325
FLUX  439   513.00        5.843908E+14   1.2223E-07   3.7050E-07   0.32991
FLUX  440   515.00        5.821214E+14   1.2195E-07   3.7557E-07   0.32472
FLUX  441   517.00        5.798694E+14   9.1252E-08   3.8066E-07   0.23972
FLUX  442   519.00        5.776349E+14   7.5669E-08   3.8578E-07   0.19615
FLUX  443   521.00        5.754175E+14   9.9948E-08   3.9093E-07   0.25567
FLUX  444   523.00        5.732170E+14   1.6071E-07   3.9612E-07   0.40572
FLUX  445   525.00        5.710333E+14   1.4239E-07   4.0134E-07   0.35479
FLUX  446   527.00        5.688662E+14   1.4040E-07   4.0657E-07   0.34532
FLUX  447   529.00        5.667155E+14   1.7065E-07   4.1184E-07   0.41435
FLUX  448   531.00        5.645810E+14   1.8495E-07   4.1713E-07   0.44340
FLUX  449   533.00        5.624625E+14   1.6475E-07   4.2244E-07   0.38999
FLUX  450   535.00        5.603598E+14   1.8897E-07   4.2778E-07   0.44174
FLUX  451   537.00        5.582728E+14   1.6360E-07   4.3315E-07   0.37769
FLUX  452   539.00        5.562013E+14   1.8251E-07   4.3859E-07   0.41612
FLUX  453   541.00        5.541451E+14   1.8309E-07   4.4400E-07   0.41236
FLUX  454   543.00        5.521040E+14   1.8769E-07   4.4943E-07   0.41762
FLUX  455   545.00        5.500780E+14   1.4760E-07   4.5488E-07   0.32447
FLUX  456   547.00        5.480667E+14   1.2996E-07   4.6036E-07   0.28230
FLUX  457   549.00        5.460701E+14   1.5386E-07   4.6586E-07   0.33028
FLUX  458   551.00        5.440880E+14   1.3110E-07   4.7138E-07   0.27811
FLUX  459   553.00        5.421202E+14   1.6280E-07   4.7692E-07   0.34136
FLUX  460   555.00        5.401667E+14   1.7741E-07   4.8249E-07   0.36769
FLUX  461   557.00        5.382271E+14   1.8244E-07   4.8808E-07   0.37378
FLUX  462   559.00        5.363014E+14   1.7421E-07   4.9369E-07   0.35287
FLUX  463   561.00        5.343895E+14   1.2084E-07   4.9933E-07   0.24200
FLUX  464   563.00        5.324911E+14   1.1822E-07   5.0503E-07   0.23407
FLUX  465   565.00        5.306062E+14   1.3149E-07   5.1071E-07   0.25746
FLUX  466   567.00        5.287346E+14   1.2394E-07   5.1640E-07   0.24001
FLUX  467   569.00        5.268761E+14   1.5178E-07   5.2211E-07   0.29071
FLUX  468   571.00        5.250306E+14   1.5190E-07   5.2785E-07   0.28778
FLUX  469   573.00        5.231981E+14   1.8148E-07   5.3360E-07   0.34011
FLUX  470   575.00        5.213783E+14   2.0296E-07   5.3937E-07   0.37628
FLUX  471   577.00        5.195711E+14   1.7268E-07   5.4515E-07   0.31675
FLUX  472   579.00        5.177763E+14   2.0447E-07   5.5095E-07   0.37112
FLUX  473   581.00        5.159940E+14   2.0817E-07   5.5677E-07   0.37390
FLUX  474   583.00        5.142238E+14   2.1686E-07   5.6260E-07   0.38546
FLUX  475   585.00        5.124658E+14   1.9089E-07   5.6845E-07   0.33581
FLUX  476   587.00        5.107198E+14   1.5277E-07   5.7431E-07   0.26601
FLUX  477   589.00        5.089856E+14   1.0976E-07   5.8019E-07   0.18918
FLUX  478   591.00        5.072631E+14   1.1265E-07   5.8609E-07   0.19220
FLUX  479   593.00        5.055523E+14   1.2001E-07   5.9200E-07   0.20273
FLUX  480   595.00        5.038529E+14   1.2733E-07   5.9795E-07   0.21294
FLUX  481   597.00        5.021650E+14   1.3200E-07   6.0389E-07   0.21858
FLUX  482   599.00        5.004883E+14   1.5271E-07   6.0984E-07   0.25040
FLUX  483   601.00        4.988228E+14   1.6126E-07   6.1581E-07   0.26186
FLUX  484   603.00        4.971683E+14   1.9181E-07   6.2180E-07   0.30847
FLUX  485   605.00        4.955248E+14   2.1201E-07   6.2780E-07   0.33770
FLUX  486   607.00        4.938921E+14   2.3745E-07   6.3381E-07   0.37463
FLUX  487   609.00        4.922701E+14   2.6605E-07   6.3984E-07   0.41580
FLUX  488   611.00        4.906588E+14   2.6830E-07   6.4587E-07   0.41542
FLUX  489   613.00        4.890579E+14   2.8591E-07   6.5191E-07   0.43857
FLUX  490   615.00        4.874675E+14   2.9153E-07   6.5797E-07   0.44307
FLUX  491   617.00        4.858874E+14   1.5753E-07   6.6404E-07   0.23723
FLUX  492   619.00        4.843174E+14   1.5121E-07   6.7011E-07   0.22565
FLUX  493   621.00        4.827576E+14   1.5221E-07   6.7620E-07   0.22510
FLUX  494   623.00        4.812079E+14   1.2145E-07   6.8230E-07   0.17800
FLUX  495   625.00        4.796680E+14   1.3931E-07   6.8840E-07   0.20237
FLUX  496   627.00        4.781380E+14   1.6390E-07   6.9460E-07   0.23596
FLUX  497   629.00        4.766176E+14   1.7819E-07   7.0072E-07   0.25429
FLUX  498   631.00        4.751070E+14   2.1040E-07   7.0685E-07   0.29766
FLUX  499   633.00        4.736058E+14   2.2726E-07   7.1299E-07   0.31874
FLUX  500   635.00        4.721142E+14   2.4916E-07   7.1915E-07   0.34646
FLUX  501   637.00        4.706319E+14   2.5254E-07   7.2530E-07   0.34819
FLUX  502   639.00        4.691588E+14   2.7452E-07   7.3146E-07   0.37531
FLUX  503   641.00        4.676950E+14   2.9621E-07   7.3763E-07   0.40157
FLUX  504   643.00        4.662403E+14   2.7120E-07   7.4380E-07   0.36461
FLUX  505   645.00        4.647946E+14   2.9207E-07   7.4998E-07   0.38944
FLUX  506   647.00        4.633578E+14   3.2863E-07   7.5617E-07   0.43460
FLUX  507   649.00        4.619299E+14   2.8728E-07   7.6236E-07   0.37683
FLUX  508   651.00        4.605107E+14   3.2437E-07   7.6857E-07   0.42205
FLUX  509   653.00        4.591003E+14   3.5751E-07   7.7476E-07   0.46144
FLUX  510   655.00        4.576985E+14   3.3996E-07   7.8160E-07   0.43495
FLUX  511   657.00        4.563052E+14   3.3424E-07   7.8781E-07   0.42427
FLUX  512   659.00        4.549203E+14   3.3239E-07   7.9402E-07   0.41862
FLUX  513   661.00        4.535439E+14   3.2501E-07   8.0024E-07   0.40614
FLUX  514   663.00        4.521757E+14   2.9879E-07   8.0646E-07   0.37050
FLUX  515   665.00        4.508158E+14   2.7007E-07   8.1268E-07   0.33231
FLUX  516   667.00        4.494640E+14   2.6314E-07   8.1891E-07   0.32133
FLUX  517   669.00        4.481203E+14   2.1335E-07   8.2514E-07   0.25856
FLUX  518   671.00        4.467846E+14   2.3189E-07   8.3137E-07   0.27893
FLUX  519   673.00        4.454569E+14   1.9268E-07   8.3760E-07   0.23004
FLUX  520   675.00        4.441370E+14   2.0774E-07   8.4384E-07   0.24618
FLUX  521   677.00        4.428250E+14   2.4493E-07   8.5008E-07   0.28812
FLUX  522   679.00        4.415206E+14   2.1483E-07   8.5632E-07   0.25088
FLUX  523   681.00        4.402239E+14   2.4372E-07   8.6256E-07   0.28255
FLUX  524   683.00        4.389348E+14   2.7073E-07   8.6881E-07   0.31162
FLUX  525   685.00        4.376533E+14   2.8703E-07   8.7506E-07   0.32801
FLUX  526   687.00        4.363792E+14   2.9746E-07   8.8132E-07   0.33751
FLUX  527   689.00        4.351125E+14   3.4345E-07   8.8757E-07   0.38696
FLUX  528   691.00        4.338531E+14   3.9107E-07   8.9383E-07   0.43753
FLUX  529   693.00        4.326010E+14   3.7792E-07   9.0008E-07   0.41987
FLUX  530   695.00        4.313561E+14   4.3491E-07   9.0633E-07   0.47986
FLUX  531   697.00        4.301184E+14   4.9977E-07   9.1258E-07   0.54765
FLUX  532   699.00        4.288877E+14   5.2276E-07   9.1883E-07   0.56894
FLUX  533   701.00        4.276640E+14   5.5362E-07   9.2508E-07   0.59846
FLUX  534   703.00        4.264474E+14   5.9142E-07   9.3133E-07   0.63503
FLUX  535   705.00        4.252376E+14   5.5377E-07   9.3757E-07   0.59064
FLUX  536   707.00        4.240346E+14   3.8069E-07   9.4380E-07   0.40336
FLUX  537   709.00        4.228385E+14   3.4502E-07   9.5003E-07   0.36316
FLUX  538   711.00        4.216491E+14   3.3865E-07   9.5626E-07   0.35414
FLUX  539   713.00        4.204663E+14   2.7644E-07   9.6249E-07   0.28721
FLUX  540   715.00        4.192902E+14   2.7737E-07   9.6871E-07   0.28633
FLUX  541   717.00        4.181206E+14   2.8743E-07   9.7492E-07   0.29482
FLUX  542   719.00        4.169576E+14   3.5107E-07   9.8114E-07   0.35782
FLUX  543   721.00        4.158010E+14   3.1546E-07   9.8734E-07   0.31950
FLUX  544   723.00        4.146508E+14   3.8685E-07   9.9355E-07   0.38937
FLUX  545   725.00        4.135069E+14   4.4595E-07   1.0001E-06   0.44590
FLUX  546   727.00        4.123693E+14   4.9369E-07   1.0063E-06   0.49059
FLUX  547   729.00        4.112380E+14   5.3830E-07   1.0125E-06   0.53166
FLUX  548   731.00        4.101129E+14   5.9936E-07   1.0195E-06   0.58791
FLUX  549   733.00        4.089939E+14   6.6251E-07   1.0257E-06   0.64594
FLUX  550   735.00        4.078809E+14   7.0610E-07   1.0318E-06   0.68432
FLUX  551   737.00        4.067741E+14   7.7026E-07   1.0380E-06   0.74206
FLUX  552   739.00        4.056732E+14   8.1404E-07   1.0442E-06   0.77960
FLUX  553   741.00        4.045783E+14   8.4873E-07   1.0503E-06   0.80807
FLUX  554   743.00        4.034892E+14   8.7689E-07   1.0565E-06   0.83001
FLUX  555   745.00        4.024060E+14   9.0230E-07   1.0626E-06   0.84913
FLUX  556   747.00        4.013286E+14   9.2650E-07   1.0688E-06   0.86689
FLUX  557   749.00        4.002570E+14   9.3716E-07   1.0749E-06   0.87187
FLUX  558   751.00        3.991911E+14   9.5735E-07   1.0810E-06   0.88560
FLUX  559   753.00        3.981308E+14   9.7466E-07   1.0871E-06   0.89654
FLUX  560   755.00        3.970762E+14   9.8420E-07   1.0933E-06   0.90025
FLUX  561   757.00        3.960271E+14   9.8379E-07   1.0994E-06   0.89488
FLUX  562   759.00        3.949835E+14   8.7703E-07   1.1055E-06   0.79336
FLUX  563   761.00        3.939455E+14   8.2931E-07   1.1116E-06   0.74608
FLUX  564   763.00        3.929128E+14   7.6892E-07   1.1176E-06   0.68798
FLUX  565   765.00        3.918856E+14   7.4961E-07   1.1237E-06   0.66708
FLUX  566   767.00        3.908638E+14   6.3299E-07   1.1298E-06   0.56027
FLUX  567   769.00        3.898472E+14   6.2236E-07   1.1358E-06   0.54793
FLUX  568   771.00        3.888359E+14   6.0514E-07   1.1419E-06   0.52995
FLUX  569   773.00        3.878299E+14   6.5746E-07   1.1479E-06   0.57273
FLUX  570   775.00        3.868290E+14   6.2504E-07   1.1540E-06   0.54164
FLUX  571   777.00        3.858333E+14   6.2318E-07   1.1600E-06   0.53722
FLUX  572   779.00        3.848427E+14   6.2968E-07   1.1660E-06   0.54002
FLUX  573   781.00        3.838572E+14   7.0117E-07   1.1720E-06   0.59825
FLUX  574   783.00        3.828768E+14   6.7066E-07   1.1780E-06   0.56930
FLUX  575   785.00        3.819013E+14   6.9485E-07   1.1840E-06   0.58685
FLUX  576   787.00        3.809307E+14   7.2984E-07   1.1900E-06   0.61331
FLUX  577   789.00        3.799651E+14   7.9724E-07   1.1960E-06   0.66660
FLUX  578   791.00        3.790044E+14   7.7802E-07   1.2019E-06   0.64730
FLUX  579   793.00        3.780485E+14   8.0902E-07   1.2079E-06   0.66978
FLUX  580   795.00        3.770975E+14   8.3968E-07   1.2138E-06   0.69175
FLUX  581   797.00        3.761512E+14   9.1146E-07   1.2198E-06   0.74723
FLUX  582   799.00        3.752096E+14   9.0633E-07   1.2257E-06   0.73944
FLUX  583   801.00        3.742728E+14   9.4229E-07   1.2316E-06   0.76509
FLUX  584   803.00        3.733406E+14   9.8011E-07   1.2375E-06   0.79201
FLUX  585   805.00        3.724130E+14   1.0208E-06   1.2434E-06   0.82100
FLUX  586   807.00        3.714901E+14   1.0270E-06   1.2493E-06   0.82210
FLUX  587   809.00        3.705717E+14   1.0569E-06   1.2551E-06   0.84206
FLUX  588   811.00        3.696578E+14   1.0867E-06   1.2610E-06   0.86181
FLUX  589   813.00        3.687485E+14   1.1254E-06   1.2668E-06   0.88839
FLUX  590   815.00        3.678436E+14   1.1432E-06   1.2726E-06   0.89832
FLUX  591   817.00        3.669431E+14   1.1624E-06   1.2785E-06   0.90920
FLUX  592   819.00        3.660470E+14   1.0941E-06   1.2843E-06   0.85190
FLUX  593   821.00        3.651553E+14   1.0008E-06   1.2901E-06   0.77574
FLUX  594   823.00        3.642679E+14   1.0616E-06   1.2958E-06   0.81922
FLUX  595   825.00        3.633848E+14   1.0812E-06   1.3016E-06   0.83068
FLUX  596   827.00        3.625060E+14   1.0552E-06   1.3074E-06   0.80714
FLUX  597   829.00        3.616315E+14   9.9802E-07   1.3131E-06   0.76004
FLUX  598   831.00        3.607611E+14   9.9597E-07   1.3189E-06   0.75517
FLUX  599   833.00        3.598950E+14   1.0368E-06   1.3246E-06   0.78273
FLUX  600   835.00        3.590329E+14   9.9406E-07   1.3303E-06   0.74725
FLUX  601   837.00        3.581750E+14   1.0085E-06   1.3360E-06   0.75487
FLUX  602   839.00        3.573212E+14   9.9171E-07   1.3417E-06   0.73915
FLUX  603   841.00        3.564715E+14   1.0505E-06   1.3474E-06   0.77964
FLUX  604   843.00        3.556257E+14   9.7310E-07   1.3530E-06   0.71920
FLUX  605   845.00        3.547840E+14   9.0739E-07   1.3587E-06   0.66785
FLUX  606   847.00        3.539463E+14   8.8465E-07   1.3643E-06   0.64841
FLUX  607   849.00        3.531125E+14   9.2811E-07   1.3700E-06   0.67747
FLUX  608   851.00        3.522826E+14   8.9815E-07   1.3756E-06   0.65293
FLUX  609   853.00        3.514566E+14   9.4048E-07   1.3812E-06   0.68093
FLUX  610   855.00        3.506345E+14   9.0634E-07   1.3868E-06   0.65356
FLUX  611   857.00        3.498162E+14   1.0289E-06   1.3924E-06   0.73894
FLUX  612   859.00        3.490017E+14   1.0538E-06   1.3979E-06   0.75380
FLUX  613   861.00        3.481911E+14   1.0942E-06   1.4035E-06   0.77961
FLUX  614   863.00        3.473841E+14   1.1455E-06   1.4090E-06   0.81297
FLUX  615   865.00        3.465809E+14   1.1611E-06   1.4146E-06   0.82085
FLUX  616   867.00        3.457814E+14   1.0721E-06   1.4201E-06   0.75498
FLUX  617   869.00        3.449856E+14   1.1792E-06   1.4256E-06   0.82714
FLUX  618   871.00        3.441935E+14   1.2562E-06   1.4311E-06   0.87779
FLUX  619   873.00        3.434049E+14   1.2707E-06   1.4366E-06   0.88452
FLUX  620   875.00        3.426200E+14   1.2911E-06   1.4420E-06   0.89533
FLUX  621   877.00        3.418387E+14   1.3036E-06   1.4475E-06   0.90059
FLUX  622   879.00        3.410609E+14   1.3351E-06   1.4529E-06   0.91893
FLUX  623   881.00        3.402866E+14   1.3285E-06   1.4584E-06   0.91097
FLUX  624   883.00        3.395159E+14   1.3394E-06   1.4638E-06   0.91506
FLUX  625   885.00        3.387486E+14   1.3610E-06   1.4692E-06   0.92635
FLUX  626   887.00        3.379848E+14   9.8560E-07   1.4746E-06   0.66840
FLUX  627   889.00        3.372244E+14   1.0413E-06   1.4800E-06   0.70359
FLUX  628   891.00        3.364674E+14   1.1311E-06   1.4853E-06   0.76152
FLUX  629   893.00        3.357139E+14   1.1449E-06   1.4907E-06   0.76806
FLUX  630   895.00        3.349637E+14   1.0774E-06   1.4960E-06   0.72019
FLUX  631   897.00        3.342168E+14   1.1165E-06   1.5013E-06   0.74368
FLUX  632   899.00        3.334733E+14   1.1841E-06   1.5066E-06   0.78591
FLUX  633   901.00        3.327331E+14   1.1855E-06   1.5119E-06   0.78406
FLUX  634   903.00        3.319961E+14   1.2096E-06   1.5172E-06   0.79726
FLUX  635   905.00        3.312624E+14   1.2588E-06   1.5225E-06   0.82678
FLUX  636   907.00        3.305320E+14   1.3047E-06   1.5277E-06   0.85399
FLUX  637   909.00        3.298047E+14   1.3139E-06   1.5330E-06   0.85711
FLUX  638   911.00        3.290807E+14   1.3375E-06   1.5382E-06   0.86950
FLUX  639   913.00        3.283598E+14   1.3760E-06   1.5434E-06   0.89155
FLUX  640   915.00        3.276421E+14   1.3910E-06   1.5486E-06   0.89819
FLUX  641   917.00        3.269275E+14   1.4091E-06   1.5538E-06   0.90689
FLUX  642   919.00        3.262160E+14   1.4349E-06   1.5590E-06   0.92038
FLUX  643   921.00        3.255076E+14   1.4171E-06   1.5641E-06   0.90602
FLUX  644   923.00        3.248023E+14   1.3926E-06   1.5693E-06   0.88738
FLUX  645   925.00        3.241000E+14   1.3903E-06   1.5744E-06   0.88304
FLUX  646   927.00        3.234008E+14   1.4157E-06   1.5796E-06   0.89628
FLUX  647   929.00        3.227045E+14   1.3878E-06   1.5847E-06   0.87574
FLUX  648   931.00        3.220113E+14   1.3967E-06   1.5898E-06   0.87853
FLUX  649   933.00        3.213210E+14   1.4136E-06   1.5949E-06   0.88633
FLUX  650   935.00        3.206337E+14   1.4317E-06   1.6000E-06   0.89483
FLUX  651   937.00        3.199493E+14   1.4111E-06   1.6051E-06   0.87918
FLUX  652   939.00        3.192678E+14   1.4325E-06   1.6101E-06   0.88966
FLUX  653   941.00        3.185893E+14   1.4417E-06   1.6152E-06   0.89260
FLUX  654   943.00        3.179136E+14   1.4640E-06   1.6202E-06   0.90360
FLUX  655   945.00        3.172407E+14   1.4461E-06   1.6252E-06   0.88975
FLUX  656   947.00        3.165707E+14   1.4840E-06   1.6303E-06   0.91026
FLUX  657   949.00        3.159036E+14   1.5094E-06   1.6353E-06   0.92305
FLUX  658   951.00        3.152392E+14   1.5138E-06   1.6402E-06   0.92289
FLUX  659   953.00        3.145776E+14   1.5167E-06   1.6452E-06   0.92191
FLUX  660   955.00        3.139188E+14   1.5140E-06   1.6502E-06   0.91746
FLUX  661   957.00        3.132628E+14   1.5405E-06   1.6551E-06   0.93075
FLUX  662   959.00        3.126095E+14   1.5688E-06   1.6601E-06   0.94503
FLUX  663   961.00        3.119589E+14   1.5536E-06   1.6650E-06   0.93312
FLUX  664   963.00        3.113110E+14   1.5808E-06   1.6699E-06   0.94664
FLUX  665   965.00        3.106658E+14   1.5309E-06   1.6748E-06   0.91409
FLUX  666   967.00        3.100233E+14   1.5432E-06   1.6797E-06   0.91875
FLUX  667   969.00        3.093834E+14   1.5907E-06   1.6845E-06   0.94431
FLUX  668   971.00        3.087461E+14   1.5869E-06   1.6894E-06   0.93933
FLUX  669   973.00        3.081115E+14   1.5273E-06   1.6943E-06   0.90145
FLUX  670   975.00        3.074795E+14   1.4942E-06   1.6991E-06   0.87941
FLUX  671   977.00        3.068500E+14   1.5328E-06   1.7039E-06   0.89955
FLUX  672   979.00        3.062232E+14   1.5306E-06   1.7087E-06   0.89574
FLUX  673   981.00        3.055989E+14   1.5473E-06   1.7135E-06   0.90298
FLUX  674   983.00        3.049771E+14   1.5021E-06   1.7183E-06   0.87415
FLUX  675   985.00        3.043579E+14   1.5430E-06   1.7231E-06   0.89547
FLUX  676   987.00        3.037411E+14   1.5713E-06   1.7278E-06   0.90942
FLUX  677   989.00        3.031269E+14   1.5855E-06   1.7326E-06   0.91510
FLUX  678   991.00        3.025151E+14   1.5480E-06   1.7373E-06   0.89104
FLUX  679   993.00        3.019058E+14   1.5619E-06   1.7420E-06   0.89663
FLUX  680   995.00        3.012990E+14   1.5881E-06   1.7467E-06   0.90915
FLUX  681   997.00        3.006946E+14   1.6189E-06   1.7514E-06   0.92432
FLUX  682   999.00        3.000926E+14   1.6175E-06   1.7561E-06   0.92106
FLUX  683  1002.50        2.990449E+14   1.6076E-06   1.7643E-06   0.91120
FLUX  684  1007.50        2.975608E+14   1.6373E-06   1.7760E-06   0.92194
FLUX  685  1012.50        2.960914E+14   1.6701E-06   1.7876E-06   0.93427
FLUX  686  1017.50        2.946364E+14   1.6788E-06   1.7991E-06   0.93315
FLUX  687  1022.50        2.931956E+14   1.7165E-06   1.8106E-06   0.94802
FLUX  688  1027.50        2.917689E+14   1.7375E-06   1.8221E-06   0.95357
FLUX  689  1032.50        2.903559E+14   1.7472E-06   1.8335E-06   0.95293
FLUX  690  1037.50        2.889566E+14   1.7663E-06   1.8448E-06   0.95742
FLUX  691  1042.50        2.875707E+14   1.7939E-06   1.8561E-06   0.96649
FLUX  692  1047.50        2.861981E+14   1.8038E-06   1.8673E-06   0.96598
FLUX  693  1052.50        2.848385E+14   1.8294E-06   1.8785E-06   0.97385
FLUX  694  1057.50        2.834917E+14   1.8337E-06   1.8896E-06   0.97042
FLUX  695  1062.50        2.821576E+14   1.8564E-06   1.9006E-06   0.97673
FLUX  696  1067.50        2.808361E+14   1.8538E-06   1.9116E-06   0.96974
FLUX  697  1072.50        2.795268E+14   1.8668E-06   1.9226E-06   0.97101
FLUX  698  1077.50        2.782297E+14   1.8836E-06   1.9335E-06   0.97418
FLUX  699  1082.50        2.769446E+14   1.8730E-06   1.9445E-06   0.96327
FLUX  700  1087.50        2.756713E+14   1.8933E-06   1.9554E-06   0.96828
FLUX  701  1092.50        2.744096E+14   1.9041E-06   1.9662E-06   0.96842
